eta_delta_drift,delta0,sigma,pi_reward,alpha,mu_membership_reward,n_seeds,regime_majority,n_collapse,n_capture,n_mixed,n_quiet,median_fund_prevalence,median_exit_rate,median_top5_share,median_max_punish,median_enforcer_punish_share,median_final_delta
0.0,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1217603151565415,0.4257142857142857,0.7964055688812619,0.1682843996494303,0.7409969522231408,0.2
0.0,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1004566210045662,0.36571428571428566,0.8187898992707152,0.1428571428571428,0.9092836087718946,0.2
0.0,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1395348837209302,0.3971428571428571,0.8099495355635451,0.1643043173394771,0.9553227096008414,0.2
0.0,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1461725682777634,0.3942857142857143,0.8131875469064929,0.16527852109535274,0.9636131469208704,0.2
0.0,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0931688739449667,0.3114285714285714,0.7916242888391151,0.12963086449154554,0.9587299417203243,0.2
0.0,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13087989294078284,0.31714285714285717,0.7824441448947641,0.13564317005177215,0.9685672541022501,0.2
0.0,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13071861650819894,0.3085714285714285,0.7807384692433006,0.1323541978209784,0.9701981238366058,0.2
0.0,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.0,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09374638636416191,0.40714285714285714,0.8145022993739632,0.1287785957121403,0.7592850176567516,0.3
0.0,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12468905472636815,0.42,0.8038876724380805,0.16875812215724495,0.7099181562543417,0.3
0.0,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10045871559633025,0.36571428571428566,0.8231997745559265,0.14395039441152224,0.893460445196765,0.3
0.0,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14184476437449695,0.3942857142857143,0.8074699573255895,0.1622776821572002,0.9560196976687108,0.3
0.0,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14708292363159614,0.3971428571428571,0.8096454913016116,0.16349177552007735,0.9635782077625026,0.3
0.0,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0927419354838709,0.3114285714285714,0.7947300794199091,0.12869523350986994,0.9636438004905696,0.3
0.0,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13417249745086315,0.31857142857142856,0.7811642066036508,0.1356723189052506,0.9687412743655808,0.3
0.0,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13097461437365981,0.3057142857142857,0.7790288278451709,0.13170298149694304,0.9693572608431993,0.3
0.05,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.05,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09416666666666665,0.40714285714285714,0.8159386664437718,0.1292548511091557,0.7371895275856372,0.23828892791091477
0.05,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1211341369813535,0.4085714285714286,0.8047840666999815,0.16875812215724495,0.7053430995586581,0.2585369478790837
0.05,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1,0.36571428571428566,0.8169717859166024,0.14308980921358766,0.8918525184700263,0.2467755948938708
0.05,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14055152713689295,0.3971428571428571,0.807239208356342,0.1643043173394771,0.9552715768318116,0.24539778964921033
0.05,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1459751405741343,0.3942857142857143,0.8090305063431056,0.16363536155202818,0.9648228739200683,0.2415506857810317
0.05,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0942223037417461,0.3114285714285714,0.7972884900200681,0.13084620087929572,0.9605792854880962,0.2382681424262772
0.05,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13361693225007842,0.31285714285714283,0.7783027453072637,0.13564317005177215,0.9688339078054207,0.23569939622726493
0.05,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1295183982683982,0.30999999999999994,0.7812990059141725,0.132411453007344,0.9686510687904675,0.23606614869835008
0.05,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.05,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09265157675973609,0.39428571428571424,0.8110139174764983,0.12844297801317855,0.7234175814927235,0.3398041327524195
0.05,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11968164607413309,0.4157142857142857,0.7956351295935685,0.17149644193986255,0.7172013567546238,0.3568917246507549
0.05,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10045871559633025,0.3642857142857142,0.8240799145966284,0.14347468093865784,0.8950749183085321,0.3464451681454382
0.05,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1364745011086474,0.4,0.8081644309514657,0.15969190530222893,0.9513706718139594,0.3427270745560115
0.05,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14670715959634606,0.3914285714285714,0.810016988949186,0.16372821940406218,0.9636667060708611,0.33997463598624555
0.05,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09381705764684485,0.31285714285714283,0.7886843818053967,0.12924104812610915,0.9623490875477536,0.3385786675973565
0.05,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12943688981868895,0.3171428571428571,0.7807476736615792,0.1358024691358024,0.9695808429198757,0.33586956257275313
0.05,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12909946236559133,0.3057142857142857,0.7786390880812959,0.13364485981308405,0.9691188922024816,0.3359771067805378
0.05,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.05,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09285066113559756,0.41285714285714287,0.8093958823565179,0.1299306329607064,0.7854679336620225,0.4393136826260128
0.05,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12163892445582586,0.42428571428571427,0.8075195919795501,0.17161062325979864,0.715016766873278,0.46044835904941994
0.05,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09888888888888886,0.3642857142857142,0.8203637809495088,0.14455366238017706,0.9157535761710389,0.4464501152874981
0.05,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14143877802414384,0.3857142857142857,0.8061966527196653,0.16032315616526727,0.9580134802385434,0.4429448526262191
0.05,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14582440195490004,0.3885714285714285,0.8115732704173724,0.16640417544180935,0.9638861897947589,0.43808304663861863
0.05,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09453540330984295,0.3085714285714285,0.7929934422889362,0.13055564009698584,0.9605349362575296,0.43900376043672185
0.05,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12887989203778674,0.31285714285714283,0.7760656037554358,0.13646898150064146,0.9688899777508304,0.43813989578359935
0.05,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12911058459780544,0.3057142857142857,0.7793201096189427,0.1339563862928348,0.9685403582285993,0.43675733824192775
0.1,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.1,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09159144427001564,0.4085714285714286,0.8082543302656432,0.1287785957121403,0.7438285940202236,0.2378733567974161
0.1,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12269853177580105,0.41285714285714287,0.800507272930701,0.17105947633084784,0.7276252977664364,0.24456697888101003
0.1,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09956896551724136,0.36571428571428566,0.821886563874144,0.14308980921358766,0.9018767864455739,0.2380734528919023
0.1,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13657804459691245,0.3957142857142857,0.8049880994443199,0.16352089268755932,0.9541776868647959,0.2349801788206463
0.1,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1429132518132544,0.3957142857142857,0.8079157663109694,0.16349177552007735,0.9649831694034785,0.2341322742653722
0.1,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0924369747899159,0.3142857142857143,0.795292612361466,0.13084620087929572,0.9601997152486345,0.2352998842428546
0.1,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13319166092697426,0.3114285714285714,0.7791561578347368,0.1351906158357771,0.9686904504491927,0.2327652550645144
0.1,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12997571534156893,0.3114285714285714,0.7823439706614802,0.1321667681071211,0.9696809666979582,0.23247105281380526
0.1,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.1,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09479197770478745,0.40714285714285714,0.813622233225915,0.12820917508417506,0.7514668004159936,0.3399567235415359
0.1,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12197734196496571,0.42,0.7948877530442354,0.17149644193986255,0.7145156159254942,0.344385682944401
0.1,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10195856873822975,0.36999999999999994,0.8240799145966284,0.14347468093865784,0.8972966189180769,0.3382895736229742
0.1,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1364745011086474,0.39714285714285713,0.8081644309514657,0.15969190530222893,0.9521175024217841,0.3347102596973306
0.1,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1455428067078552,0.3914285714285714,0.8107257827823895,0.1656142936817783,0.9627634529629172,0.3335054856697242
0.1,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0943336498892054,0.31285714285714283,0.7886843818053967,0.12869523350986994,0.9613847267814141,0.3351687721584169
0.1,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12978862142042055,0.31857142857142856,0.7807476736615792,0.13587706538361116,0.9695286122687361,0.33246160534251495
0.1,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12909946236559133,0.30428571428571427,0.7796367127834272,0.13422965513472146,0.9692414709744407,0.3325740574219752
0.1,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.1,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09397805977780871,0.4114285714285714,0.8113942416227331,0.1303578236479494,0.7897061802186054,0.43893359431430656
0.1,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12218241528586354,0.4228571428571428,0.7996675227118686,0.16969986535203924,0.7070434891526614,0.44562043970943
0.1,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09906542056074766,0.35857142857142854,0.820046959687325,0.1451879058873629,0.8965995894994226,0.4387090495183723
0.1,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14148642429820518,0.38428571428571423,0.8055204391402375,0.1606826456901419,0.9578603360970213,0.43406437074985604
0.1,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14705520969855823,0.3914285714285714,0.8111288274466675,0.16744284904590964,0.9638861897947589,0.4328030838319381
0.1,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09453540330984295,0.30999999999999994,0.7928398844779465,0.13153584920826294,0.9606103659072662,0.43400929151795586
0.1,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12707714747095894,0.3157142857142857,0.7818813917795889,0.13601380549925424,0.9681788176960069,0.43411176619370856
0.1,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13291679213088425,0.3057142857142857,0.7793201096189427,0.1348794277143186,0.9689661077374414,0.43140669164380635
0.2,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.2,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09274862920670049,0.41285714285714287,0.805621277547697,0.12828174564508965,0.7438285940202236,0.2335443264823191
0.2,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11991028295376115,0.4085714285714286,0.802160491086873,0.170846764682758,0.7042995443135852,0.2344827872865268
0.2,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09906542056074766,0.36571428571428566,0.8238825200930479,0.14308980921358766,0.9123256963404842,0.23344176884701295
0.2,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13534118357487915,0.3971428571428571,0.8091955379587601,0.1622776821572002,0.955404370595108,0.23064956804290926
0.2,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1464538561434376,0.39285714285714285,0.8087110127669057,0.16561178285316208,0.963003506258611,0.2296573453708553
0.2,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0925894551368934,0.3142857142857143,0.795292612361466,0.13084620087929572,0.9601997152486345,0.23086100065909737
0.2,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13319166092697426,0.3114285714285714,0.7795297032024906,0.1351906158357771,0.9686205484801405,0.2301046031365925
0.2,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1301667008266721,0.3114285714285714,0.7833074870792769,0.1321667681071211,0.9695122753784966,0.22992486150723185
0.2,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.2,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09479197770478745,0.4114285714285715,0.8137552378752948,0.12820917508417506,0.7588328429876348,0.3349048456552723
0.2,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12310606060606061,0.4228571428571429,0.7938855888520879,0.17161062325979864,0.72405775036307,0.3358715902038125
0.2,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.1002283105022831,0.3714285714285714,0.8240799145966284,0.1447368421052631,0.8966558807211833,0.3322254645606826
0.2,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1364745011086474,0.4,0.8081644309514657,0.15969190530222893,0.9521175024217841,0.330132149207344
0.2,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.15117184963968056,0.3957142857142857,0.8079788854267025,0.1647594209069618,0.9636667060708611,0.3299534650357566
0.2,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.094456250421642,0.3142857142857143,0.7913222551590469,0.12869523350986994,0.9613847267814141,0.3323386770111982
0.2,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13105076741440375,0.31857142857142856,0.7804272201609774,0.1358024691358024,0.9695286122687361,0.32956473110931755
0.2,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1290322580645161,0.30428571428571427,0.7793651578115559,0.1339563862928348,0.9695260817616116,0.32959459717954254
0.2,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.2,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09303130611626745,0.4114285714285714,0.8143951172389203,0.13128805620608897,0.7934765644016316,0.4343503745964944
0.2,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.12020934163907085,0.41714285714285715,0.8033722527076879,0.17005936744164515,0.6999391412036513,0.43447988142150495
0.2,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10043859649122805,0.36571428571428566,0.8184782406592599,0.14571497351949925,0.9071334392810948,0.43299979650817816
0.2,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1415094339622641,0.3914285714285714,0.8056185528613469,0.16207064281972605,0.9566738229927811,0.4297405152541799
0.2,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14705520969855823,0.38999999999999996,0.8111288274466675,0.1677317272356063,0.9626329180784667,0.42988176344897355
0.2,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09376900488262585,0.3071428571428571,0.7937086145416744,0.13153584920826294,0.960233719857678,0.4309079720741285
0.2,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12788857233301676,0.3157142857142857,0.7820553681656855,0.13587706538361116,0.9681788176960069,0.4303741568302276
0.2,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13333823097267114,0.3057142857142857,0.7793201096189427,0.1348794277143186,0.9686686822883359,0.4284238404575629
0.3,0.1,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42700168678393835,0.04999999999999995,0.44055535619040287,0.1
0.3,0.1,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.0917895817774458,0.41285714285714287,0.805621277547697,0.12828174564508965,0.7393876782304205,0.22990596354274878
0.3,0.1,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.119047619047619,0.4085714285714286,0.8008211935026506,0.170846764682758,0.7095758239010301,0.23185712956455826
0.3,0.1,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0991452991452991,0.36999999999999994,0.8189225320433622,0.14308980921358766,0.9117842582874227,0.23109721639164305
0.3,0.1,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.13534118357487915,0.3957142857142857,0.8091955379587601,0.1622776821572002,0.955404370595108,0.22972440282137474
0.3,0.1,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1446875260279297,0.39,0.808909325263186,0.16561178285316208,0.9624715843580165,0.2286485532838547
0.3,0.1,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0925894551368934,0.3142857142857143,0.795292612361466,0.13084620087929572,0.9601997152486345,0.2298473875751366
0.3,0.1,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.134453781512605,0.31285714285714283,0.7795297032024906,0.1351906158357771,0.9686205484801405,0.2282533303163624
0.3,0.1,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1301667008266721,0.3114285714285714,0.7833074870792769,0.1321667681071211,0.9695122753784966,0.22835537023672287
0.3,0.2,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42797426757268575,0.04999999999999995,0.44411783912147285,0.2
0.3,0.2,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09479197770478745,0.4057142857142857,0.8125781355588593,0.12820917508417506,0.7588328429876348,0.3325962061540291
0.3,0.2,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1268292682926829,0.42428571428571427,0.7948862109983692,0.17161062325979864,0.7213720095339402,0.33236065515409935
0.3,0.2,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10107576812940175,0.3714285714285714,0.825003930398875,0.1447368421052631,0.899291114762463,0.32992274737254695
0.3,0.2,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.1364745011086474,0.4,0.8081644309514657,0.15969190530222893,0.9521175024217841,0.32895589865860975
0.3,0.2,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14815799973400717,0.3957142857142857,0.8116721321443473,0.1647594209069618,0.9636667060708611,0.3283416891812341
0.3,0.2,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.09413969454953061,0.3142857142857143,0.7913222551590469,0.12869523350986994,0.960655834836674,0.3303120309172468
0.3,0.2,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12978862142042055,0.31857142857142856,0.7804272201609774,0.1358024691358024,0.9695682748279579,0.3285325908830409
0.3,0.2,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.1290322580645161,0.3071428571428571,0.7793651578115559,0.1339563862928348,0.9695260817616116,0.32810342374804213
0.3,0.3,0.25,0.05,0.0,0.0,30,QUIET,0,0,0,30,0.0,0.04428571428571425,0.42623728336150046,0.04999999999999995,0.4416147786550064,0.3
0.3,0.3,0.25,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.09397805977780871,0.4114285714285714,0.8143951172389203,0.13128805620608897,0.7952204299533134,0.43077017783519067
0.3,0.3,0.25,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.11873136351314714,0.42857142857142855,0.8045795089250521,0.17005936744164515,0.7070434891526614,0.4304049898451465
0.3,0.3,0.75,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.10043859649122805,0.36571428571428566,0.8184782406592599,0.14571497351949925,0.9071334392810948,0.4303667765675264
0.3,0.3,0.75,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.14146178768820275,0.3914285714285714,0.80664236749309,0.16207064281972605,0.9566738229927811,0.4281542455137368
0.3,0.3,0.75,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.14559159433531288,0.38999999999999996,0.8140812487288998,0.1677317272356063,0.9638861897947589,0.4293101886078282
0.3,0.3,0.95,0.05,0.0,0.0,30,MIXED,0,0,30,0,0.0938838073340997,0.3071428571428571,0.7943098762660147,0.13153584920826294,0.960233719857678,0.42864457077785634
0.3,0.3,0.95,0.25,0.0,0.0,30,MIXED,0,0,30,0,0.12856333616567528,0.31285714285714283,0.7808439459837009,0.13587706538361116,0.9681788176960069,0.4278620866184112
0.3,0.3,0.95,0.5,0.0,0.0,30,MIXED,0,0,30,0,0.13333823097267114,0.3057142857142857,0.7793201096189427,0.13586239961644486,0.9686686822883359,0.42761610737707223
